主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-DP209-CDF0F8F7,2022-06-01,W3,The Effect of Staged Project Management on Product Innovation: Evidence from a Firm Survey （ステージ型プロジェクト管理がプロダクト・イノベーションの実現に及ぼす影響：企業向け設問調査に基づく定量分析）,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP209-CDF0F8F7.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP209-CDF0F8F7.txt,http://hdl.handle.net/11035/00006726,官方仓储PDF代理全文已保存
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-NR193-15E2CFBF,2022-06-01,W3,民間企業の研究活動に関する調査報告2021,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,http://hdl.handle.net/11035/00006724,官方仓储PDF代理全文已保存
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-NR193-15E2CFBF,2022-06-01,W3,民間企業の研究活動に関する調査報告2021,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,http://hdl.handle.net/11035/00006724,官方仓储PDF代理全文已保存
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-NR193-15E2CFBF,2022-06-01,W3,民間企業の研究活動に関する調査報告2021,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,http://hdl.handle.net/11035/00006724,官方仓储PDF代理全文已保存
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-NR193-15E2CFBF,2022-06-01,W3,民間企業の研究活動に関する調査報告2021,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,http://hdl.handle.net/11035/00006724,官方仓储PDF代理全文已保存
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-NR193-15E2CFBF,2022-06-01,W3,民間企業の研究活動に関する調査報告2021,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR193-15E2CFBF.txt,http://hdl.handle.net/11035/00006724,官方仓储PDF代理全文已保存
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
中国科技能力与国际比较,科技创新政策与能力基线,C-NISTEP-DP210-DCC57D93,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,http://hdl.handle.net/11035/00006727,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP211-A99F5F69,2022-07-01,W3,科学技術に関する国民意識調査 －SDGsについて－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP211-A99F5F69.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP211-A99F5F69.txt,http://hdl.handle.net/11035/00006728,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP211-A99F5F69,2022-07-01,W3,科学技術に関する国民意識調査 －SDGsについて－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP211-A99F5F69.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP211-A99F5F69.txt,http://hdl.handle.net/11035/00006728,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-DP211-A99F5F69,2022-07-01,W3,科学技術に関する国民意識調査 －SDGsについて－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP211-A99F5F69.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP211-A99F5F69.txt,http://hdl.handle.net/11035/00006728,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-DP211-A99F5F69,2022-07-01,W3,科学技術に関する国民意識調査 －SDGsについて－,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP211-A99F5F69.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP211-A99F5F69.txt,http://hdl.handle.net/11035/00006728,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP212-21425B42,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,http://hdl.handle.net/11035/00006735,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP212-21425B42,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,http://hdl.handle.net/11035/00006735,官方PDF已保存并校验
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-DP212-21425B42,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,http://hdl.handle.net/11035/00006735,官方PDF已保存并校验
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-DP212-21425B42,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,http://hdl.handle.net/11035/00006735,官方PDF已保存并校验
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-DP212-21425B42,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,http://hdl.handle.net/11035/00006735,官方PDF已保存并校验
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-DP212-21425B42,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,http://hdl.handle.net/11035/00006735,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-NR194-82D46D70,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,http://hdl.handle.net/11035/00006731,官方仓储PDF代理全文已保存
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-NR194-82D46D70,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,http://hdl.handle.net/11035/00006731,官方仓储PDF代理全文已保存
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-NR194-82D46D70,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,http://hdl.handle.net/11035/00006731,官方仓储PDF代理全文已保存
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-NR194-82D46D70,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,http://hdl.handle.net/11035/00006731,官方仓储PDF代理全文已保存
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-NR194-82D46D70,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,http://hdl.handle.net/11035/00006731,官方仓储PDF代理全文已保存
开放科学、研究诚信与治理,科技创新政策与能力基线,C-NISTEP-NR194-82D46D70,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,http://hdl.handle.net/11035/00006731,官方仓储PDF代理全文已保存
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-NR195-43A573B2,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,http://hdl.handle.net/11035/00006733,官方发布页摘要已保存
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-NR195-43A573B2,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,http://hdl.handle.net/11035/00006733,官方发布页摘要已保存
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-NR195-43A573B2,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,http://hdl.handle.net/11035/00006733,官方发布页摘要已保存
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-NR195-43A573B2,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,http://hdl.handle.net/11035/00006733,官方发布页摘要已保存
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-NR195-43A573B2,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,http://hdl.handle.net/11035/00006733,官方发布页摘要已保存
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-NR195-43A573B2,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,http://hdl.handle.net/11035/00006733,官方发布页摘要已保存
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
科研体系、资助与研究基础,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
科技人才、博士与职业流动,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
企业研发、创新与产学合作,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
科技前瞻、新兴议题与社会,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
开放科学、研究诚信与治理,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
中国科技能力与国际比较,科技创新政策与能力基线,C-NISTEP-RM318-4870B0AB,2022-08-01,W3,科学技術指標2022,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,http://hdl.handle.net/11035/00006730,官方HTML版报告已保存
人工智能、数据与数字技术,科技创新政策与能力基线,C-NISTEP-DP213-3917EBDE,2022-09-01,W3,オープン・イノベーション活動が企業収益に及ぼす影響に関する実証研究,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP213-3917EBDE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP213-3917EBDE.txt,http://hdl.handle.net/11035/00006736,官方PDF已保存并校验
关键技术、专利与产业竞争力,科技创新政策与能力基线,C-NISTEP-DP213-3917EBDE,2022-09-01,W3,オープン・イノベーション活動が企業収益に及ぼす影響に関する実証研究,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP213-3917EBDE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP213-3917EBDE.txt,http://hdl.handle.net/11035/00006736,官方PDF已保存并校验
科技指标、论文与国际比较,科技创新政策与能力基线,C-NISTEP-DP213-3917EBDE,2022-09-01,W3,オープン・イノベーション活動が企業収益に及ぼす影響に関する実証研究,作者讨论论文,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP213-3917EBDE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP213-3917EBDE.txt,http://hdl.handle.net/11035/00006736,官方PDF已保存并校验
