主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-943,2019-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석사업(X),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-943.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-943.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=943,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-943,2019-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석사업(X),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-943.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-943.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=943,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-943,2019-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석사업(X),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-943.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-943.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=943,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-943,2019-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석사업(X),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-943.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-943.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=943,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-944,2019-12-30,W2,혁신창업 및 기업가정신 생태계 모니터링 사업,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-944.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-944.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=944,官方PDF已保存并校验
生命科学、生物技术与健康,科技创新政策与能力基线,C-STEPI-A0201-944,2019-12-30,W2,혁신창업 및 기업가정신 생태계 모니터링 사업,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-944.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-944.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=944,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-944,2019-12-30,W2,혁신창업 및 기업가정신 생태계 모니터링 사업,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-944.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-944.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=944,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-944,2019-12-30,W2,혁신창업 및 기업가정신 생태계 모니터링 사업,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-944.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-944.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=944,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-944,2019-12-30,W2,혁신창업 및 기업가정신 생태계 모니터링 사업,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-944.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-944.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=944,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-944,2019-12-30,W2,혁신창업 및 기업가정신 생태계 모니터링 사업,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-944.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-944.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=944,官方PDF已保存并校验
科技创新政策与研究体系,科技创新政策与能力基线,C-STEPI-A0201-945,2019-12-30,W2,기술규제 개혁을 위한 의제설정 연구사업(3차년도),机构正式研究,,,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=945,官方目录无PDF
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
生命科学、生物技术与健康,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
技术安全、供应链与国际合作,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-946,2019-12-30,W2,국가 난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-946.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-946.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=946,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-959,2020-12-30,W2,스마트생산 열린혁신랩 운영 및 연구사업 (1차년도),机构正式研究,,,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=959,官方目录无PDF
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-960,2020-12-30,W2,국가난제 해결을 위한 과학기술 관점의 경제·사회 시스템 혁신전략 연구(2차년도),机构正式研究,,,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=960,官方目录无PDF
科技创新政策与研究体系,科技创新政策与能力基线,C-STEPI-A0201-961,2020-12-30,W2,기술규제 개혁을 위한 의제설정 연구사업(4차년도),机构正式研究,,,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=961,官方目录无PDF
中国科技与国际比较,核心科技直接材料,C-STEPI-A0201-962,2020-12-30,W2,"2020년 중국(중화권) 첨단기술 모니터링 및 DB 구축사업: AI, 5G, 블록체인 (9차년도)",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-962.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-962.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?cateCont=A0201&reIdx=962,官方PDF已保存并校验
人工智能、数据与数字技术,核心科技直接材料,C-STEPI-A0201-962,2020-12-30,W2,"2020년 중국(중화권) 첨단기술 모니터링 및 DB 구축사업: AI, 5G, 블록체인 (9차년도)",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-962.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-962.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?cateCont=A0201&reIdx=962,官方PDF已保存并校验
半导体、量子与战略技术,核心科技直接材料,C-STEPI-A0201-962,2020-12-30,W2,"2020년 중국(중화권) 첨단기술 모니터링 및 DB 구축사업: AI, 5G, 블록체인 (9차년도)",机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-962.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-962.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?cateCont=A0201&reIdx=962,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-963,2020-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석 사업(Ⅺ),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-963.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-963.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=963,官方PDF已保存并校验
生命科学、生物技术与健康,科技创新政策与能力基线,C-STEPI-A0201-963,2020-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석 사업(Ⅺ),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-963.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-963.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=963,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-963,2020-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석 사업(Ⅺ),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-963.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-963.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=963,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-963,2020-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석 사업(Ⅺ),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-963.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-963.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=963,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-963,2020-12-30,W2,중소기업 기술혁신역량 평가 및 글로벌 정책분석 사업(Ⅺ),机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-963.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-963.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=963,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-964,2020-12-30,W2,과학기술 기반 미래연구사업 Ⅻ,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-964.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-964.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=964,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-964,2020-12-30,W2,과학기술 기반 미래연구사업 Ⅻ,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-964.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-964.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=964,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-964,2020-12-30,W2,과학기술 기반 미래연구사업 Ⅻ,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-964.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-964.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=964,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-964,2020-12-30,W2,과학기술 기반 미래연구사업 Ⅻ,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-964.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-964.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=964,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-964,2020-12-30,W2,과학기술 기반 미래연구사업 Ⅻ,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-964.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-964.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=964,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
半导体、量子与战略技术,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
能源、气候与绿色转型,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
技术安全、供应链与国际合作,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
科技前瞻与未来社会,科技创新政策与能力基线,C-STEPI-A0201-965,2020-12-30,W2,한국-비세그라드(헝가리·체코·폴란드·슬로바키아) 과학기술 세부협력 방안 마련 및 의제발굴,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-965.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-965.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=965,官方PDF已保存并校验
人工智能、数据与数字技术,科技创新政策与能力基线,C-STEPI-A0201-966,2020-12-30,W2,공공기술 기반 창업 지원제도의 효과성 분석을 통한 입법화 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-966.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-966.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=966,官方PDF已保存并校验
半导体、量子与战略技术,科技创新政策与能力基线,C-STEPI-A0201-966,2020-12-30,W2,공공기술 기반 창업 지원제도의 효과성 분석을 통한 입법화 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-966.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-966.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=966,官方PDF已保存并校验
科研体系、研发投入与评价,科技创新政策与能力基线,C-STEPI-A0201-966,2020-12-30,W2,공공기술 기반 창업 지원제도의 효과성 분석을 통한 입법화 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-966.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-966.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=966,官方PDF已保存并校验
科技人才、大学与知识流动,科技创新政策与能力基线,C-STEPI-A0201-966,2020-12-30,W2,공공기술 기반 창업 지원제도의 효과성 분석을 통한 입법화 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-966.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-966.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=966,官方PDF已保存并校验
产业创新、创业与区域体系,科技创新政策与能力基线,C-STEPI-A0201-966,2020-12-30,W2,공공기술 기반 창업 지원제도의 효과성 분석을 통한 입법화 방안 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-966.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-966.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=966,官方PDF已保存并校验
中国科技与国际比较,核心科技直接材料,C-STEPI-A0201-967,2020-12-30,W2,혁신 경쟁력 확충을 위한 디지털 뉴딜 전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-967.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-967.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=967,官方PDF已保存并校验
人工智能、数据与数字技术,核心科技直接材料,C-STEPI-A0201-967,2020-12-30,W2,혁신 경쟁력 확충을 위한 디지털 뉴딜 전략 연구,机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-STEPI-A0201-967.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-STEPI-A0201-967.txt,https://www.stepi.re.kr/site/stepiko/report/View.do?reIdx=967,官方PDF已保存并校验
